*Org
U422,UTAustin,t
U502,UTDallas,t
U430,RICE,t
U693,Baylor,t
U203,UoH,t
U108,TAMU,t
O931,NCAA,f
O901,Woodlands,f
O992,SouthTexas,f
*Meet
NCAA_Summer,2007-05-06,4,O931
1,E0407,Rice Invitational,P198583,1,12.40507177
1,E0407,Rice Invitational,P862621,1,10.99078687
2,E0407,Rice Invitational,P163990,1,14.79610152
2,E0407,Rice Invitational,P544348,1,13.86374745
2,E0407,Rice Invitational,P450947,1,16.0207249
2,E0407,Rice Invitational,P697891,1,11.6356506
2,E0407,Rice Invitational,P951470,1,13.82668376
2,E0407,Rice Invitational,P831119,1,15.06595618
2,E0407,Rice Invitational,P561028,1,13.5279352
2,E0407,Rice Invitational,P514806,1,13.75451807
2,E0407,Rice Invitational,P443257,1,9.67777
2,E0407,Rice Invitational,P514607,1,12.75226494
2,E0407,Rice Invitational,P893682,1,13.23985719
2,E0407,Rice Invitational,P870590,1,13.81839454
2,E0407,Rice Invitational,P240255,1,15.41617078
2,E0407,Rice Invitational,P451746,1,14.89692257
2,E0407,Rice Invitational,P263690,1,14.48430624
2,E0407,Rice Invitational,P484371,1,12.70713114
2,E0407,Rice Invitational,P393193,1,14.58452123
2,E0407,Rice Invitational,P250591,1,16.44985509
2,E0407,Rice Invitational,P146456,1,10.41703143
2,E0407,Rice Invitational,P395940,1,16.21925734
2,E0407,Rice Invitational,P595277,1,13.58057398
2,E0407,Rice Invitational,P477094,1,12.12467382
2,E0407,Rice Invitational,P776309,1,10.83589183
2,E0407,Rice Invitational,P493853,1,12.20539547
2,E0407,Rice Invitational,P722188,1,14.07052229
2,E0407,Rice Invitational,P171587,1,10.1101646
2,E0407,Rice Invitational,P358275,1,15.47295531
2,E0407,Rice Invitational,P962214,1,10.62549643
1,E0422,SouthConfed,P744651,1,9.778478735
1,E0422,SouthConfed,P779068,2,15.55291728
1,E0422,SouthConfed,P710107,3,12.5091891
1,E0422,SouthConfed,P801697,4,12.56954212
1,E0422,SouthConfed,P512304,1,12.6515586
1,E0422,SouthConfed,P408363,2,9.035564
1,E0422,SouthConfed,P314927,3,15.4778978
1,E0422,SouthConfed,P648329,4,15.84345935
1,E0422,SouthConfed,P239302,1,15.25836329
1,E0422,SouthConfed,P896191,2,12.25285922
1,E0422,SouthConfed,P787951,3,13.98944199
1,E0422,SouthConfed,P844138,4,11.5731778
1,E0422,SouthConfed,P187734,1,15.35037051
1,E0422,SouthConfed,P888246,2,15.0735303
1,E0422,SouthConfed,P419077,3,14.64330622
1,E0422,SouthConfed,P326451,4,10.90846627
1,E0422,SouthConfed,P596208,1,12.62222012
1,E0422,SouthConfed,P174047,2,13.0895745
1,E0422,SouthConfed,P257391,3,9.164730576
1,E0422,SouthConfed,P595877,4,11.08113941
1,E0507,UT_Meet,P109919,1,16.49376228
1,E0507,UT_Meet,P114140,1,11.8292125
1,E0507,UT_Meet,P123639,1,12.28850132
1,E0507,UT_Meet,P132246,1,10.5818538
1,E0507,UT_Meet,P139417,1,12.44405892
1,E0507,UT_Meet,P158289,1,10.37473962
1,E0507,UT_Meet,P178934,1,14.529744
1,E0507,UT_Meet,P194002,1,12.91664634
1,E0507,UT_Meet,P209774,1,15.01272479
1,E0507,UT_Meet,P216672,1,10.86560359
1,E0507,UT_Meet,P244567,1,15.23447833
1,E0507,UT_Meet,P246719,1,15.87718891
1,E0507,UT_Meet,P260428,1,11.96533437
1,E0507,UT_Meet,P281029,1,15.06363258
1,E0507,UT_Meet,P294836,1,13.9341367
1,E0507,UT_Meet,P298187,1,10.02622198
1,E0507,UT_Meet,P307392,1,10.55896
1,E0507,UT_Meet,P319962,1,10.19318808
1,E0507,UT_Meet,P320247,1,10.33761337
1,E0507,UT_Meet,P326379,1,9.913818735
1,E0507,UT_Meet,P333827,1,11.09639014
1,E0507,UT_Meet,P334035,1,16.51613435
1,E0507,UT_Meet,P343775,1,8.72670957
1,E0507,UT_Meet,P350087,1,12.79068518
1,E0507,UT_Meet,P350887,1,10.51895685
1,E0507,UT_Meet,P362851,1,11.30810713
1,E0507,UT_Meet,P363719,1,14.2545089
1,E0507,UT_Meet,P364479,1,14.40922705
1,E0507,UT_Meet,P373735,1,11.05454443
1,E0507,UT_Meet,P375195,1,11.64008347
1,E0507,UT_Meet,P390796,1,11.54731162
1,E0507,UT_Meet,P411523,1,11.40811153
1,E0507,UT_Meet,P414627,1,13.65514532
1,E0507,UT_Meet,P420213,1,11.43105936
1,E0507,UT_Meet,P424921,1,14.83859993
1,E0507,UT_Meet,P446185,1,11.26560294
1,E0507,UT_Meet,P451875,1,12.81518162
1,E0507,UT_Meet,P472703,1,14.07694154
1,E0507,UT_Meet,P478858,1,8.55664
1,E0507,UT_Meet,P482516,1,11.04760656
1,E0507,UT_Meet,P490897,1,16.25493603
1,E0507,UT_Meet,P529632,1,15.90519955
1,E1007,NCAA_Summer,P503886,1,13.83855238
1,E1007,NCAA_Summer,P305399,1,15.50015794
1,E1007,NCAA_Summer,P828862,1,12.92320517
1,E1007,NCAA_Summer,P884623,1,16.61680876
1,E1007,NCAA_Summer,P263298,1,14.84281111
1,E1007,NCAA_Summer,P628983,1,14.17246815
1,E1007,NCAA_Summer,P717486,1,15.96249728
1,E1007,NCAA_Summer,P402065,1,15.17222658
1,E1007,NCAA_Summer,P306538,1,15.41220824
1,E1007,NCAA_Summer,P783509,1,13.3534012
1,E1007,NCAA_Summer,P772269,1,16.35778623
1,E1007,NCAA_Summer,P552426,1,16.60067915
1,E1007,NCAA_Summer,P562400,1,17.47486193
1,E1007,NCAA_Summer,P453891,1,13.5318357
1,E1007,NCAA_Summer,P834447,1,14.27119624
1,E1007,NCAA_Summer,P686988,1,16.15926578
1,E1007,NCAA_Summer,P996063,1,16.25308419
1,E1007,NCAA_Summer,P545233,1,15.68626948
1,E1007,NCAA_Summer,P308956,1,12.85445561
1,E1007,NCAA_Summer,P975231,1,15.76690657
1,E1007,NCAA_Summer,P643181,1,14.34946009
1,E1007,NCAA_Summer,P691294,1,14.68704108
1,E1007,NCAA_Summer,P102099,1,14.47646258
1,E1007,NCAA_Summer,P250591,1,16.52310095
1,E1007,NCAA_Summer,P146456,1,17.15676598
1,E1007,NCAA_Summer,P395940,1,13.11523755
1,E1007,NCAA_Summer,P595277,1,17.36299494
1,E1007,NCAA_Summer,P477094,1,14.5793366
1,E1007,NCAA_Summer,P776309,1,15.23706728
1,E1007,NCAA_Summer,P493853,1,17.48222495
1,E1007,NCAA_Summer,P722188,1,13.66351136
1,E1007,NCAA_Summer,P171587,1,13.97600229
1,E1007,NCAA_Summer,P358275,1,17.07473989
1,E1007,NCAA_Summer,P962214,1,13.18262387
1,E1007,NCAA_Summer,P187734,1,14.62144151
1,E1007,NCAA_Summer,P239302,1,17.25046277
1,E1007,NCAA_Summer,P744651,1,15.03067638
1,E1107,SouthConfed,P266751,1,13.86489535
1,E1107,SouthConfed,P263779,2,9.746428197
1,E1107,SouthConfed,P251935,3,13.68586749
1,E1107,SouthConfed,P938149,4,10.67681932
1,E1107,SouthConfed,P126504,1,13.71464987
1,E1107,SouthConfed,P697891,2,12.45305563
1,E1107,SouthConfed,P451746,3,15.63138426
1,E1107,SouthConfed,P484371,4,12.27104228
1,E1107,SouthConfed,P787951,1,15.63473997
1,E1107,SouthConfed,P844138,2,9.68576
1,E1107,SouthConfed,P744201,3,15.16301552
1,E1107,SouthConfed,P892923,4,14.26127118
1,E1107,SouthConfed,P326451,1,15.1995097
1,E1107,SouthConfed,P126715,2,13.62935128
1,E1107,SouthConfed,P761841,3,13.89330374
1,E1107,SouthConfed,P152708,4,14.44783941
1,E1206,NCAA_Summer,P531550,1,14.72692031
1,E1206,NCAA_Summer,P544338,1,12.50662921
1,E1206,NCAA_Summer,P551881,1,13.89769869
1,E1206,NCAA_Summer,P571660,1,15.38537411
1,E1206,NCAA_Summer,P581736,1,13.29360855
1,E1206,NCAA_Summer,P608878,1,13.06026526
1,E1206,NCAA_Summer,P614836,1,14.9768661
1,E1206,NCAA_Summer,P615133,1,16.16944443
1,E1206,NCAA_Summer,P619446,1,11.36255692
1,E1206,NCAA_Summer,P627706,1,10.96157841
1,E1206,NCAA_Summer,P664643,1,11.90015748
1,E1206,NCAA_Summer,P667298,1,13.62515063
1,E1206,NCAA_Summer,P674970,1,14.90084718
1,E1206,NCAA_Summer,P686315,1,14.00188864
1,E1206,NCAA_Summer,P690976,1,13.45039521
1,E1206,NCAA_Summer,P691498,1,15.76993692
1,E1206,NCAA_Summer,P691951,1,10.99641683
1,E1206,NCAA_Summer,P712128,1,12.67586018
1,E1206,NCAA_Summer,P716897,1,14.79776118
1,E1206,NCAA_Summer,P720454,1,12.84477865
1,E1206,NCAA_Summer,P774555,1,14.19371855
1,E1206,NCAA_Summer,P782093,1,16.04007196
1,E1206,NCAA_Summer,P801129,1,12.0619299
1,E1206,NCAA_Summer,P813991,1,14.07945219
1,E1206,NCAA_Summer,P814834,1,14.24559135
1,E1206,NCAA_Summer,P837450,1,10.4634547
1,E1206,NCAA_Summer,P848881,1,11.72588196
1,E1206,NCAA_Summer,P849004,1,12.80430332
1,E1206,NCAA_Summer,P852515,1,13.05796
1,E1206,NCAA_Summer,P853409,1,14.40182841
1,E1206,NCAA_Summer,P855086,1,14.16702315
1,E1206,NCAA_Summer,P857171,1,13.5434612
1,E1206,NCAA_Summer,P868463,1,9.859423887
1,E1206,NCAA_Summer,P877604,1,10.60252782
1,E1206,NCAA_Summer,P879800,1,12.93481546
1,E1206,NCAA_Summer,P891266,1,14.9247555
1,E1206,NCAA_Summer,P913591,1,16.23765867
1,E1206,NCAA_Summer,P919641,1,10.2721285
1,E1206,NCAA_Summer,P925991,1,14.6291895
1,E1206,NCAA_Summer,P926423,1,15.65761945
1,E1206,NCAA_Summer,P944240,1,15.45028972
1,E1206,NCAA_Summer,P946656,1,13.89834312
1,E1206,NCAA_Summer,P948241,1,15.38166605
1,E1206,NCAA_Summer,P960306,1,13.18105446
1,E1206,NCAA_Summer,P966483,1,13.48831354
1,E1206,NCAA_Summer,P993334,1,13.6184794
1,E1206,NCAA_Summer,P994822,1,16.36125561
1,E1206,NCAA_Summer,P998753,1,15.49659594
1,E1206,NCAA_Summer,P999815,1,14.28924884
1,E1206,NCAA_Summer,P109919,1,12.17124938
1,E1206,NCAA_Summer,P114140,1,13.95252119
2,E1206,NCAA_Summer,P123639,1,11.88651764
2,E1206,NCAA_Summer,P132246,1,15.02888843
2,E1206,NCAA_Summer,P139417,1,10.98066591
2,E1206,NCAA_Summer,P158289,1,13.07306192
2,E1206,NCAA_Summer,P178934,1,11.77839167
2,E1206,NCAA_Summer,P194002,1,13.72238641
2,E1206,NCAA_Summer,P209774,1,11.26241279
2,E1206,NCAA_Summer,P216672,1,13.45466518
2,E1206,NCAA_Summer,P244567,1,15.24121473
2,E1206,NCAA_Summer,P246719,1,14.39673016
2,E1206,NCAA_Summer,P260428,1,14.10645402
2,E1206,NCAA_Summer,P281029,1,14.30533724
2,E1206,NCAA_Summer,P294836,1,11.59334509
2,E1206,NCAA_Summer,P298187,1,14.71295141
2,E1206,NCAA_Summer,P307392,1,12.11817717
2,E1206,NCAA_Summer,P319962,1,14.36350799
2,E1206,NCAA_Summer,P320247,1,13.75667862
2,E1206,NCAA_Summer,P326379,1,10.90309275
2,E1206,NCAA_Summer,P333827,1,11.07383795
2,E1206,NCAA_Summer,P334035,1,13.3773915
2,E1206,NCAA_Summer,P343775,1,12.28975713
2,E1206,NCAA_Summer,P350087,1,13.94830597
2,E1206,NCAA_Summer,P350887,1,11.67927057
2,E1206,NCAA_Summer,P362851,1,13.21595562
2,E1206,NCAA_Summer,P363719,1,10.75608853
2,E1206,NCAA_Summer,P364479,1,12.957561
2,E1206,NCAA_Summer,P373735,1,10.36443466
2,E1206,NCAA_Summer,P375195,1,14.83268054
2,E1206,NCAA_Summer,P390796,1,14.55907188
2,E1206,NCAA_Summer,P411523,1,12.02471907
2,E1206,NCAA_Summer,P414627,1,12.74052442
2,E1206,NCAA_Summer,P420213,1,14.84354777
2,E1206,NCAA_Summer,P424921,1,11.40775757
2,E1206,NCAA_Summer,P446185,1,12.5316226
2,E1206,NCAA_Summer,P451875,1,13.59818685
2,E1206,NCAA_Summer,P472703,1,10.56950603
2,E1206,NCAA_Summer,P478858,1,13.13940342
2,E1206,NCAA_Summer,P482516,1,10.42511681
